Dim1	Dim2	id	tsne	cancer
-14.3137294420306	18.7671260860703	TCGA-DK-AA6Q-01A-11R-A39I-07	indegree	TCGA-BLCA
-13.3139481096741	11.7284007967737	TCGA-FD-A3B5-01A-11R-A20F-07	indegree	TCGA-BLCA
3.66139383858337	-2.98388203320638	TCGA-DK-A1A5-01A-11R-A13Y-07	indegree	TCGA-BLCA
-14.8231105412945	28.6799049413576	TCGA-DK-AA6M-01A-11R-A39I-07	indegree	TCGA-BLCA
-12.0299341772772	-28.4152878156018	TCGA-FD-A43S-01A-21R-A23W-07	indegree	TCGA-BLCA
-11.7811780812685	-28.4554957221532	TCGA-S5-A6DX-01A-11R-A31N-07	indegree	TCGA-BLCA
-9.6937683731628	29.9834771580832	TCGA-E7-A541-01A-11R-A26T-07	indegree	TCGA-BLCA
-10.1316160285197	28.8754873112953	TCGA-GU-AATP-01A-11R-A39I-07	indegree	TCGA-BLCA
-9.33409536800146	30.9253354134681	TCGA-ZF-AA51-01A-21R-A39I-07	indegree	TCGA-BLCA
-17.9049009224958	14.1668882246622	TCGA-GU-A42Q-01A-11R-A23W-07	indegree	TCGA-BLCA
-3.82083579701315	34.6842088726773	TCGA-CF-A8HY-01A-11R-A36F-07	indegree	TCGA-BLCA
-10.0500110237628	28.6409068752201	TCGA-ZF-A9RC-01A-11R-A38B-07	indegree	TCGA-BLCA
7.5552330045634	5.6208610998077	TCGA-FD-A3SR-01A-11R-A22U-07	indegree	TCGA-BLCA
-10.0338003098949	33.2017340115302	TCGA-GC-A6I3-01A-11R-A31N-07	indegree	TCGA-BLCA
-11.4256287003946	27.9537631744381	TCGA-GU-AATO-01A-11R-A39I-07	indegree	TCGA-BLCA
-16.8619133732059	30.8737423872434	TCGA-4Z-AA7W-01A-11R-A39I-07	indegree	TCGA-BLCA
-6.84293789580242	32.6291968511682	TCGA-DK-A3IS-01A-21R-A21D-07	indegree	TCGA-BLCA
11.9403198132589	8.64061403602643	TCGA-XF-AAN8-01A-11R-A42T-07	indegree	TCGA-BLCA
-7.1781145474435	32.2474971800143	TCGA-DK-A6AV-01A-12R-A30C-07	indegree	TCGA-BLCA
-6.03050088697144	33.1851806365185	TCGA-GV-A40G-01A-11R-A23N-07	indegree	TCGA-BLCA
-14.7547176785775	28.6733685357175	TCGA-FD-A6TD-01A-51R-A33J-07	indegree	TCGA-BLCA
-5.05386866302609	30.9277674828458	TCGA-ZF-A9R4-01A-11R-A38B-07	indegree	TCGA-BLCA
-5.86297062406376	31.9095910111394	TCGA-CF-A3MG-01A-11R-A20F-07	indegree	TCGA-BLCA
