Dim1	Dim2	id	tsne	cancer
32.3018304687783	32.0495945380802	TCGA-V4-A9EW-01A-11R-A405-07	expression	TCGA-UVM
34.4510705154995	31.8436355994046	TCGA-V4-A9F0-01A-11R-A405-07	expression	TCGA-UVM
34.3665645009064	32.5606527773979	TCGA-V4-A9E7-01A-11R-A405-07	expression	TCGA-UVM
32.4272692979949	32.1340776123942	TCGA-WC-A880-01A-11R-A405-07	expression	TCGA-UVM
35.078631456506	32.7221886622836	TCGA-VD-A8KK-01A-11R-A405-07	expression	TCGA-UVM
33.7095374618603	30.4996836850239	TCGA-WC-A87Y-01A-11R-A405-07	expression	TCGA-UVM
33.0359251671761	30.4986711537967	TCGA-RZ-AB0B-01A-11R-A405-07	expression	TCGA-UVM
31.7883595665668	31.4614637668578	TCGA-WC-A87W-01A-11R-A405-07	expression	TCGA-UVM
35.482241428578	32.8411601958215	TCGA-V4-A9EH-01A-11R-A405-07	expression	TCGA-UVM
33.170972040167	30.4117534278381	TCGA-V4-A9EI-01A-11R-A405-07	expression	TCGA-UVM
35.2558561949053	33.2056971040058	TCGA-VD-AA8M-01A-11R-A405-07	expression	TCGA-UVM
33.9880830708427	31.7091729216289	TCGA-WC-A883-01A-12R-A405-07	expression	TCGA-UVM
33.7904922741508	32.8871864690033	TCGA-VD-A8KA-01B-11R-A405-07	expression	TCGA-UVM
32.1993681216117	31.9417400479423	TCGA-V4-A9F4-01A-11R-A405-07	expression	TCGA-UVM
33.3060281124759	30.4012100850111	TCGA-V4-A9F1-01A-11R-A405-07	expression	TCGA-UVM
35.80358435961	33.7956521243361	TCGA-V4-A9EZ-01A-11R-A405-07	expression	TCGA-UVM
36.1476227252167	33.5886383128172	TCGA-V4-A9E8-01A-11R-A405-07	expression	TCGA-UVM
32.2976240418767	32.0973117056723	TCGA-VD-AA8R-01A-11R-A405-07	expression	TCGA-UVM
35.9294545194268	33.6211564828869	TCGA-V4-A9F8-01A-11R-A405-07	expression	TCGA-UVM
32.2361646127987	31.6912684156648	TCGA-V4-A9EO-01A-12R-A405-07	expression	TCGA-UVM
33.7448474164589	30.0644800325016	TCGA-VD-A8KM-01A-11R-A405-07	expression	TCGA-UVM
33.4457985557243	30.1773162157742	TCGA-VD-A8KD-01A-11R-A405-07	expression	TCGA-UVM
34.6516279930775	32.7023988624125	TCGA-V4-A9EF-01A-21R-A405-07	expression	TCGA-UVM
36.1539392671134	33.9021469746602	TCGA-V4-A9EY-01A-11R-A405-07	expression	TCGA-UVM
35.7119206277638	33.4093899935957	TCGA-V4-A9EQ-01A-11R-A405-07	expression	TCGA-UVM
33.5326160597848	30.3027980646321	TCGA-V3-A9ZX-01A-11R-A405-07	expression	TCGA-UVM
33.7295775484523	30.495769681372	TCGA-VD-A8KN-01A-11R-A405-07	expression	TCGA-UVM
34.4012190465186	32.4605591637695	TCGA-WC-A88A-01A-11R-A405-07	expression	TCGA-UVM
31.6869706745094	31.4753085374899	TCGA-VD-A8K7-01B-11R-A405-07	expression	TCGA-UVM
32.1738483724811	31.894614437603	TCGA-VD-A8K9-01A-11R-A405-07	expression	TCGA-UVM
35.5641494487422	33.458924951634	TCGA-VD-AA8S-01B-11R-A405-07	expression	TCGA-UVM
35.4378047418716	33.2680051940228	TCGA-VD-A8KG-01A-11R-A405-07	expression	TCGA-UVM
33.4370699826255	32.696872780786	TCGA-V4-A9EJ-01A-11R-A405-07	expression	TCGA-UVM
35.2942053277224	33.7927966288827	TCGA-V4-A9E9-01A-11R-A405-07	expression	TCGA-UVM
34.305989197339	32.4908425093095	TCGA-VD-AA8P-01A-11R-A405-07	expression	TCGA-UVM
31.9316972737502	31.8050591014035	TCGA-WC-A87U-01A-11R-A405-07	expression	TCGA-UVM
35.4281330729072	33.2134640487208	TCGA-YZ-A984-01A-11R-A405-07	expression	TCGA-UVM
31.9159118779909	31.2443696724462	TCGA-VD-AA8T-01A-11R-A405-07	expression	TCGA-UVM
36.0853781399496	33.737477198295	TCGA-WC-A882-01A-11R-A405-07	expression	TCGA-UVM
35.4707003968289	32.6880141097532	TCGA-WC-A884-01A-11R-A405-07	expression	TCGA-UVM
34.9580789882021	33.0548314696569	TCGA-YZ-A985-01A-11R-A405-07	expression	TCGA-UVM
35.5441142792867	33.6370799253589	TCGA-V4-A9E5-01A-11R-A405-07	expression	TCGA-UVM
35.9795575976525	32.7375676915054	TCGA-VD-AA8Q-01A-11R-A405-07	expression	TCGA-UVM
33.0355454944657	30.4719874888305	TCGA-V4-A9EX-01A-11R-A405-07	expression	TCGA-UVM
32.2018368835257	31.033632243163	TCGA-VD-A8KF-01A-11R-A405-07	expression	TCGA-UVM
35.12389379326	32.321175456635	TCGA-VD-AA8O-01A-11R-A405-07	expression	TCGA-UVM
31.8069994802286	31.5873603098279	TCGA-V4-A9F7-01A-11R-A405-07	expression	TCGA-UVM
35.7050105639534	32.9135084115639	TCGA-V4-A9F2-01A-11R-A405-07	expression	TCGA-UVM
33.4959336293131	30.141543684525	TCGA-V4-A9EV-01A-11R-A405-07	expression	TCGA-UVM
35.3603993092804	33.0768189016411	TCGA-V4-A9EM-01A-11R-A405-07	expression	TCGA-UVM
35.1311555764724	33.1200946736151	TCGA-VD-A8KL-01A-11R-A405-07	expression	TCGA-UVM
31.6970507934713	31.4931929212536	TCGA-WC-A87T-01A-11R-A405-07	expression	TCGA-UVM
35.4458724727315	32.9819510740492	TCGA-V4-A9ED-01A-11R-A405-07	expression	TCGA-UVM
32.194423088464	31.8433871654697	TCGA-VD-A8KJ-01A-11R-A405-07	expression	TCGA-UVM
33.9349529338736	30.2638431959135	TCGA-WC-A888-01A-11R-A405-07	expression	TCGA-UVM
34.9675489924435	33.6397567489884	TCGA-WC-A885-01A-11R-A405-07	expression	TCGA-UVM
32.971593833253	30.3901135105054	TCGA-V4-A9EU-01A-11R-A405-07	expression	TCGA-UVM
31.8750022167056	31.9695672570545	TCGA-WC-AA9E-01A-11R-A405-07	expression	TCGA-UVM
32.1283039116852	31.8620088143586	TCGA-YZ-A983-01A-11R-A405-07	expression	TCGA-UVM
32.0285139851782	31.3930816393267	TCGA-V4-A9EK-01A-11R-A405-07	expression	TCGA-UVM
31.5451658127036	31.93827462779	TCGA-WC-A881-01A-12R-A405-07	expression	TCGA-UVM
33.4812433664744	30.2782582140417	TCGA-VD-A8K8-01A-11R-A405-07	expression	TCGA-UVM
31.7279323341626	31.5039009051505	TCGA-VD-A8KO-01A-11R-A405-07	expression	TCGA-UVM
34.6076927317439	32.5447742977005	TCGA-V4-A9F5-01A-11R-A405-07	expression	TCGA-UVM
31.8977149968524	31.5997923651701	TCGA-VD-A8KH-01A-11R-A405-07	expression	TCGA-UVM
35.1453868343216	32.5382766857592	TCGA-VD-AA8N-01A-11R-A405-07	expression	TCGA-UVM
34.2822063598757	30.9438034825195	TCGA-YZ-A980-01A-11R-A405-07	expression	TCGA-UVM
34.1584132612899	33.2106287593689	TCGA-VD-A8KB-01A-11R-A405-07	expression	TCGA-UVM
35.2920088396703	33.0237139672932	TCGA-VD-A8KI-01A-11R-A405-07	expression	TCGA-UVM
34.855350339113	33.1664279633685	TCGA-VD-A8KE-01A-11R-A405-07	expression	TCGA-UVM
33.2690877931272	30.2401703965813	TCGA-V4-A9F3-01A-11R-A405-07	expression	TCGA-UVM
33.3637587768159	30.1683910062555	TCGA-V4-A9EL-01A-11R-A405-07	expression	TCGA-UVM
36.0771255563744	33.9441101637589	TCGA-V4-A9EA-01A-11R-A405-07	expression	TCGA-UVM
31.4945990709683	31.8672371256648	TCGA-WC-AA9A-01A-11R-A405-07	expression	TCGA-UVM
35.4693842008153	33.2845721187882	TCGA-YZ-A982-01A-11R-A405-07	expression	TCGA-UVM
35.4795569655029	33.335841843661	TCGA-V3-A9ZY-01A-11R-A405-07	expression	TCGA-UVM
34.932231516115	33.4055322398689	TCGA-V4-A9EC-01A-11R-A405-07	expression	TCGA-UVM
35.273097251147	33.6378848099832	TCGA-V4-A9ET-01A-11R-A405-07	expression	TCGA-UVM
31.5800888492511	31.8646528077998	TCGA-V4-A9ES-01A-11R-A405-07	expression	TCGA-UVM
32.9777744127525	30.3536177810665	TCGA-V4-A9EE-01A-11R-A405-07	expression	TCGA-UVM
21.705106938982	11.4834623464159	TCGA-N5-A59F-01A-11R-A28V-07	expression	TCGA-UCS
14.6693761910514	19.9466129414305	TCGA-NG-A4VW-01A-11R-A28V-07	expression	TCGA-UCS
19.7978179424068	10.786902673923	TCGA-N8-A56S-01A-11R-A28V-07	expression	TCGA-UCS
22.5874921196471	11.2331370591599	TCGA-N7-A4Y8-01A-11R-A28V-07	expression	TCGA-UCS
19.196662695867	9.93277939699379	TCGA-NA-A4R1-01A-11R-A28V-07	expression	TCGA-UCS
22.486293238981	11.0164391438109	TCGA-N5-A4RM-01A-11R-A28V-07	expression	TCGA-UCS
19.9223856588464	12.3230352109809	TCGA-N8-A4PI-01A-21R-A28V-07	expression	TCGA-UCS
22.8147415156621	9.36423838728829	TCGA-NF-A4X2-01A-11R-A28V-07	expression	TCGA-UCS
19.772803431567	11.0389682124718	TCGA-N8-A4PO-01A-11R-A28V-07	expression	TCGA-UCS
20.4548207859101	9.55516239743944	TCGA-NA-A4QW-01A-11R-A28V-07	expression	TCGA-UCS
20.4394537327442	9.88176077037297	TCGA-NA-A4QX-01A-11R-A28V-07	expression	TCGA-UCS
19.8843266079366	10.8505687839726	TCGA-N8-A4PL-01A-11R-A28V-07	expression	TCGA-UCS
20.9691598661672	13.5241198408482	TCGA-NF-A4WU-01A-11R-A28V-07	expression	TCGA-UCS
19.6878223732058	11.1330845176597	TCGA-ND-A4WA-01A-12R-A28V-07	expression	TCGA-UCS
19.7006673634136	10.7614538715682	TCGA-NF-A4WX-01A-11R-A28V-07	expression	TCGA-UCS
15.3443153456179	14.5407790324504	TCGA-QM-A5NM-01A-11R-A28V-07	expression	TCGA-UCS
20.3544381511017	10.6621911260286	TCGA-N5-A4RT-01A-11R-A28V-07	expression	TCGA-UCS
19.1690629518603	11.605566490337	TCGA-N6-A4V9-01A-11R-A28V-07	expression	TCGA-UCS
19.8813280877138	10.8746823148182	TCGA-N5-A4RU-01A-31R-A28V-07	expression	TCGA-UCS
20.8458250572899	9.82091721141819	TCGA-N7-A4Y5-01A-12R-A28V-07	expression	TCGA-UCS
16.8143702127661	13.1800024426763	TCGA-NF-A5CP-01A-12R-A28V-07	expression	TCGA-UCS
19.9164094080675	11.4826277096493	TCGA-N6-A4VE-01A-11R-A28V-07	expression	TCGA-UCS
14.6557320513019	19.7663629616039	TCGA-N6-A4VD-01A-11R-A28V-07	expression	TCGA-UCS
19.7383387869215	11.2495046200497	TCGA-N8-A4PQ-01A-11R-A28V-07	expression	TCGA-UCS
8.19281221717541	9.82350739402215	TCGA-N9-A4Q7-01A-11R-A28V-07	expression	TCGA-UCS
21.2974463452475	11.5314494608997	TCGA-N9-A4Q3-01A-11R-A28V-07	expression	TCGA-UCS
21.6801779554269	11.2790529677766	TCGA-N5-A59E-01A-11R-A28V-07	expression	TCGA-UCS
22.4090732662505	10.5227027170794	TCGA-ND-A4W6-01A-11R-A28V-07	expression	TCGA-UCS
19.7063685628555	11.0588049825922	TCGA-N6-A4VG-01A-31R-A28V-07	expression	TCGA-UCS
20.0676532350203	9.96228457598558	TCGA-N5-A4RO-01A-11R-A28V-07	expression	TCGA-UCS
19.7801756160843	11.4013445226225	TCGA-N9-A4PZ-01A-22R-A28V-07	expression	TCGA-UCS
21.9275566059736	11.547244767449	TCGA-N8-A4PM-01A-11R-A28V-07	expression	TCGA-UCS
10.5529378141653	19.3322896705394	TCGA-N7-A4Y0-01A-12R-A28V-07	expression	TCGA-UCS
22.5002480511267	10.313614459731	TCGA-N5-A4RF-01A-11R-A28V-07	expression	TCGA-UCS
21.044094454267	10.1036818859176	TCGA-N9-A4Q4-01A-11R-A28V-07	expression	TCGA-UCS
19.7885523905565	11.8360839866991	TCGA-N8-A4PP-01A-11R-A28V-07	expression	TCGA-UCS
19.7119842366637	11.1177072647604	TCGA-NA-A5I1-01A-21R-A28V-07	expression	TCGA-UCS
16.7897919815668	13.3280865803847	TCGA-N6-A4VF-01A-31R-A28V-07	expression	TCGA-UCS
16.7574991191619	13.1929285204692	TCGA-NA-A4R0-01A-11R-A28V-07	expression	TCGA-UCS
22.6083302722989	10.0973515158761	TCGA-QN-A5NN-01A-11R-A28V-07	expression	TCGA-UCS
19.8565346104803	10.821618736661	TCGA-NA-A4QY-01A-11R-A28V-07	expression	TCGA-UCS
19.9038661645601	10.6721446274151	TCGA-N5-A4RN-01A-12R-A28V-07	expression	TCGA-UCS
21.06402681477	10.1626062605442	TCGA-N5-A4RA-01A-11R-A28V-07	expression	TCGA-UCS
19.9784313067002	13.9971304773944	TCGA-N6-A4VC-01A-11R-A28V-07	expression	TCGA-UCS
21.9973649749446	11.1656044431624	TCGA-N5-A4RJ-01A-11R-A28V-07	expression	TCGA-UCS
21.1560101756872	10.2071557696421	TCGA-N9-A4Q1-01A-11R-A28V-07	expression	TCGA-UCS
20.9164571823145	9.97311962888295	TCGA-N5-A4R8-01A-11R-A28V-07	expression	TCGA-UCS
15.2859382104262	14.7487562108427	TCGA-N7-A59B-01A-11R-A28V-07	expression	TCGA-UCS
22.560570194566	10.9909662813385	TCGA-N5-A4RV-01A-21R-A28V-07	expression	TCGA-UCS
12.2917580467976	20.8421948335417	TCGA-ND-A4WC-01A-21R-A28V-07	expression	TCGA-UCS
20.6432249937654	9.63822873983584	TCGA-NG-A4VU-01A-11R-A28V-07	expression	TCGA-UCS
21.2011610768458	13.3893534266015	TCGA-N5-A4RS-01A-11R-A28V-07	expression	TCGA-UCS
19.5158389708826	11.2493910734753	TCGA-NA-A4QV-01A-11R-A28V-07	expression	TCGA-UCS
20.9455359002695	10.3172403194444	TCGA-N5-A4RD-01A-11R-A28V-07	expression	TCGA-UCS
20.0733106805373	9.18526890307772	TCGA-N8-A4PN-01A-11R-A28V-07	expression	TCGA-UCS
21.0283943895722	10.2797961128801	TCGA-ND-A4WF-01A-11R-A28V-07	expression	TCGA-UCS
32.3724458384636	-29.1565305236877	TCGA-XU-AAXY-01A-11R-A42C-07	expression	TCGA-THYM
32.5042523200187	-29.1235017589692	TCGA-XU-AAY0-01A-11R-A42C-07	expression	TCGA-THYM
33.839217728741	-23.3315802453213	TCGA-ZB-A964-01A-11R-A42S-07	expression	TCGA-THYM
29.5939101570068	-26.5959019299273	TCGA-3S-AAYX-01A-11R-A42C-07	expression	TCGA-THYM
31.4750896654453	-28.3893247042671	TCGA-XU-A932-01A-11R-A42C-07	expression	TCGA-THYM
-9.18670957570763	16.24719297958	TCGA-XU-A936-01A-11R-A42C-07	expression	TCGA-THYM
30.457850882858	-25.4137111246542	TCGA-XU-AAXW-01A-11R-A42C-07	expression	TCGA-THYM
30.6065112482944	-25.8417542902396	TCGA-4V-A9QS-01A-11R-A42C-07	expression	TCGA-THYM
31.6507163189511	-28.1907544796448	TCGA-ZC-AAAF-01A-11R-A42S-07	expression	TCGA-THYM
30.8484530981363	-26.4682197509077	TCGA-XU-A92U-01A-11R-A42C-07	expression	TCGA-THYM
33.6080649222566	-23.2791274439656	TCGA-ZL-A9V6-01A-11R-A42S-07	expression	TCGA-THYM
32.2653560384751	-23.8692591498725	TCGA-XM-A8RI-01A-12R-A42C-07	expression	TCGA-THYM
31.8540842162915	-24.6135426826094	TCGA-ZB-A96I-01A-11R-A42S-07	expression	TCGA-THYM
12.0239705630171	9.62666932263576	TCGA-5U-AB0D-01A-11R-A42C-07	expression	TCGA-THYM
29.7987289339266	-26.4904245161408	TCGA-X7-A8D7-01A-11R-A42C-07	expression	TCGA-THYM
30.6595541426864	-27.185429277729	TCGA-YT-A95H-01A-11R-A42S-07	expression	TCGA-THYM
31.0229403624506	-25.6726508782455	TCGA-ZB-A96F-01A-11R-A42S-07	expression	TCGA-THYM
32.3159144065571	-27.2831449260188	TCGA-5K-AAAP-01A-11R-A42C-07	expression	TCGA-THYM
33.7577587268978	-23.4065344084859	TCGA-XU-A92T-01A-11R-A42C-07	expression	TCGA-THYM
30.043257032058	-27.7859650050011	TCGA-4V-A9QX-01A-11R-A42C-07	expression	TCGA-THYM
20.3092462631731	5.71847387463602	TCGA-XU-A92Z-01A-11R-A42C-07	expression	TCGA-THYM
31.8895258196223	-25.4658307163313	TCGA-ZB-A96E-01A-11R-A42S-07	expression	TCGA-THYM
32.7006041695061	-29.6908419835923	TCGA-ZT-A8OM-01A-11R-A42S-07	expression	TCGA-THYM
32.6824094844934	-29.644408914413	TCGA-5U-AB0F-01A-11R-A42C-07	expression	TCGA-THYM
30.8856693545224	-27.6396776085011	TCGA-XM-A8RE-01A-11R-A42C-07	expression	TCGA-THYM
32.4038871523351	-29.2998634387712	TCGA-ZC-AAAH-01A-11R-A42S-07	expression	TCGA-THYM
-9.16946545394777	16.2529024750704	TCGA-3S-A8YW-01A-11R-A42C-07	expression	TCGA-THYM
29.5948192822414	-28.1119498189887	TCGA-4V-A9QI-01A-11R-A42C-07	expression	TCGA-THYM
31.286098827214	-28.1297082614849	TCGA-XM-AAZ1-01A-11R-A42C-07	expression	TCGA-THYM
33.039550055719	-24.0392560328074	TCGA-XM-A8RF-01A-11R-A42C-07	expression	TCGA-THYM
32.9083577070891	-28.7672143932389	TCGA-5V-A9RR-01A-11R-A42C-07	expression	TCGA-THYM
33.8264082267285	-23.262616219007	TCGA-XM-A8RG-01A-11R-A42C-07	expression	TCGA-THYM
32.6228121399996	-24.0151179431832	TCGA-4V-A9QM-01A-11R-A42C-07	expression	TCGA-THYM
32.7271989394909	-23.6487632208384	TCGA-ZB-A96M-01A-11R-A42S-07	expression	TCGA-THYM
-5.66379202032985	40.3620770199903	TCGA-XM-A8R8-01A-11R-A42C-07	expression	TCGA-THYM
32.9019524963267	-28.1971294461658	TCGA-X7-A8M5-01A-11R-A42C-07	expression	TCGA-THYM
30.601323949325	-25.4597362392886	TCGA-XU-AAXV-01A-11R-A42C-07	expression	TCGA-THYM
32.7823963371083	-23.8239773728927	TCGA-X7-A8D8-01A-11R-A42C-07	expression	TCGA-THYM
33.4800016451862	-23.3029351113019	TCGA-ZB-A96C-01A-11R-A42S-07	expression	TCGA-THYM
32.687624812891	-28.9809255534699	TCGA-5U-AB0E-01A-11R-A42C-07	expression	TCGA-THYM
29.4819686815245	-26.3727151391865	TCGA-X7-A8D6-01A-11R-A42C-07	expression	TCGA-THYM
32.4991661619579	-29.1074667578619	TCGA-3G-AB0T-01A-11R-A42C-07	expression	TCGA-THYM
33.7585530559809	-23.3665277121874	TCGA-ZB-A969-01A-11R-A42S-07	expression	TCGA-THYM
30.7529314477151	-26.8274316636208	TCGA-XH-A853-01A-11R-A42C-07	expression	TCGA-THYM
-9.16960172700655	16.2612422068735	TCGA-ZB-A96V-01A-11R-A42S-07	expression	TCGA-THYM
32.3112174044155	-26.7706596829408	TCGA-3G-AB14-01A-11R-A42C-07	expression	TCGA-THYM
31.2092661810043	-27.9981958359931	TCGA-4V-A9QJ-01A-11R-A42C-07	expression	TCGA-THYM
31.2634920876249	-28.246445642314	TCGA-ZB-A96O-01A-11R-A42S-07	expression	TCGA-THYM
30.6431092403509	-25.5528390342739	TCGA-XM-A8RC-01A-11R-A42C-07	expression	TCGA-THYM
-14.17446253376	9.40327138096302	TCGA-5G-A9ZZ-01A-31R-A42C-07	expression	TCGA-THYM
29.591635857873	-26.8623497176071	TCGA-4V-A9QT-01A-11R-A42C-07	expression	TCGA-THYM
30.7105753239017	-25.2259766340914	TCGA-YT-A95G-01A-11R-A42S-07	expression	TCGA-THYM
29.6282024906037	-28.0877987485919	TCGA-3T-AA9L-01A-11R-A42C-07	expression	TCGA-THYM
29.8320126296632	-26.4139933414332	TCGA-XM-A8RB-01A-11R-A42C-07	expression	TCGA-THYM
33.7259167316299	-23.4580820355519	TCGA-ZB-A965-01A-11R-A42S-07	expression	TCGA-THYM
29.4276383333653	-26.4220504847854	TCGA-ZB-A96P-01A-11R-A42S-07	expression	TCGA-THYM
31.5194495996428	-24.7679800836335	TCGA-XU-A931-01A-11R-A42C-07	expression	TCGA-THYM
33.5574378345063	-23.770971124805	TCGA-XM-AAZ3-01A-11R-A42C-07	expression	TCGA-THYM
32.8919560620623	-23.7659431743494	TCGA-XU-A92V-01A-11R-A42C-07	expression	TCGA-THYM
31.735166863856	-24.6496755429249	TCGA-ZB-A961-01A-11R-A42S-07	expression	TCGA-THYM
30.4569646368217	-26.171120585652	TCGA-X7-A8DJ-01A-11R-A42C-07	expression	TCGA-THYM
30.7588879675749	-25.7518729067929	TCGA-XU-A92Y-01A-11R-A42C-07	expression	TCGA-THYM
29.9317939120403	-27.9904624339988	TCGA-4V-A9QU-01A-11R-A42C-07	expression	TCGA-THYM
32.5617927604342	-29.495454952738	TCGA-X7-A8M6-01A-11R-A42C-07	expression	TCGA-THYM
30.7760779310542	-27.513153642991	TCGA-ZB-A96B-01A-11R-A42S-07	expression	TCGA-THYM
32.9164484160134	-28.6586045006474	TCGA-4V-A9QR-01A-11R-A42C-07	expression	TCGA-THYM
30.0140834554164	-26.5782692981608	TCGA-XM-A8RH-01A-11R-A42C-07	expression	TCGA-THYM
32.4273202252383	-27.0633049855004	TCGA-XU-A92O-01A-11R-A42C-07	expression	TCGA-THYM
32.8643289081864	-28.6663425230122	TCGA-XU-A92X-01A-11R-A42C-07	expression	TCGA-THYM
31.4468747621916	-28.2432560481527	TCGA-ZB-A96G-01A-11R-A42S-07	expression	TCGA-THYM
29.8189519737093	-27.2106999955297	TCGA-X7-A8DB-01A-11R-A42C-07	expression	TCGA-THYM
-14.1634686073258	9.388844947282	TCGA-XU-A933-01A-11R-A42C-07	expression	TCGA-THYM
30.0014012757887	-26.5173388037061	TCGA-XU-A92W-01A-11R-A42C-07	expression	TCGA-THYM
-9.17381842444549	16.271035704006	TCGA-ZB-A966-01A-11R-A42S-07	expression	TCGA-THYM
33.307384078565	-25.1660073092244	TCGA-4X-A9FA-01A-11R-A42C-07	expression	TCGA-THYM
30.5756159911301	-25.777535456502	TCGA-ZC-AAAA-01A-11R-A42S-07	expression	TCGA-THYM
31.9335007244709	-25.4071276075098	TCGA-X7-A8M3-01A-11R-A42C-07	expression	TCGA-THYM
30.5274455576936	-25.0954602125025	TCGA-XM-A8R9-01A-31R-A42C-07	expression	TCGA-THYM
32.7292924159171	-23.6013890188851	TCGA-YT-A95F-01A-11R-A42C-07	expression	TCGA-THYM
30.6676586846357	-27.4173910574837	TCGA-X7-A8M4-01A-11R-A42C-07	expression	TCGA-THYM
32.3202761843911	-24.0152086888317	TCGA-ZB-A96D-01A-11R-A42S-07	expression	TCGA-THYM
30.0367771877964	-27.977825991931	TCGA-YT-A95E-01A-11R-A42C-07	expression	TCGA-THYM
30.8281763503982	-26.4189428654933	TCGA-X7-A8DE-01A-11R-A42C-07	expression	TCGA-THYM
33.666252547762	-23.5327259664227	TCGA-ZB-A96H-01A-11R-A42S-07	expression	TCGA-THYM
32.4176833733554	-29.2696716811145	TCGA-X7-A8DD-01A-11R-A42C-07	expression	TCGA-THYM
30.0451562981452	-26.8818531952005	TCGA-4X-A9FC-01A-11R-A42C-07	expression	TCGA-THYM
30.0978891777518	-26.2089979229911	TCGA-4X-A9FB-01A-11R-A42C-07	expression	TCGA-THYM
31.0959830014954	-25.2128683560887	TCGA-4X-A9FD-01A-11R-A42C-07	expression	TCGA-THYM
32.239091869869	-24.1054316908301	TCGA-X7-A8M0-01A-11R-A42C-07	expression	TCGA-THYM
31.0011714856889	-27.8462098598963	TCGA-X7-A8DG-01A-11R-A42C-07	expression	TCGA-THYM
32.650013941842	-23.5536501097927	TCGA-ZB-A96Q-01A-11R-A42S-07	expression	TCGA-THYM
33.3835103618597	-24.7417463907326	TCGA-3G-AB0Q-01A-11R-A42C-07	expression	TCGA-THYM
33.3695921680441	-24.0644347114823	TCGA-XM-AAZ2-01A-11R-A42C-07	expression	TCGA-THYM
30.7394728244165	-27.4896197478796	TCGA-X7-A8M8-01A-11R-A42C-07	expression	TCGA-THYM
32.0835561441155	-25.64741568202	TCGA-4V-A9QN-01A-11R-A42C-07	expression	TCGA-THYM
31.0345442871154	-27.9141735937246	TCGA-ZB-A96R-01A-11R-A42S-07	expression	TCGA-THYM
31.8855787282433	-28.6058211727495	TCGA-XU-AAY1-01A-11R-A42C-07	expression	TCGA-THYM
32.754794461241	-23.8128924309923	TCGA-X7-A8M1-01A-11R-A42C-07	expression	TCGA-THYM
30.814862450692	-25.8025077095299	TCGA-XM-A8RD-01A-11R-A42C-07	expression	TCGA-THYM
32.844037778782	-29.9955011757489	TCGA-XU-AAXZ-01A-11R-A466-07	expression	TCGA-THYM
31.1997787254015	-25.1869423918228	TCGA-XU-A930-01A-11R-A42C-07	expression	TCGA-THYM
32.2922524339047	-24.2313379448514	TCGA-X7-A8D9-01A-11R-A42C-07	expression	TCGA-THYM
33.3464453274861	-23.5674970679458	TCGA-3G-AB19-01A-21R-A42C-07	expression	TCGA-THYM
32.3799614906492	-29.235307748307	TCGA-4X-A9F9-01A-11R-A42C-07	expression	TCGA-THYM
32.335874241203	-27.0308888966962	TCGA-4V-A9QL-01A-11R-A42C-07	expression	TCGA-THYM
29.4853247802924	-26.5918215328813	TCGA-XM-A8RL-01A-11R-A42C-07	expression	TCGA-THYM
33.7617898083524	-23.312812886243	TCGA-ZB-A96L-01A-11R-A42S-07	expression	TCGA-THYM
32.6816125732143	-23.760028400193	TCGA-ZB-A96K-01A-11R-A42S-07	expression	TCGA-THYM
30.1419048764389	-26.2576331053688	TCGA-XU-AAXX-01A-11R-A42C-07	expression	TCGA-THYM
32.4276277669076	-29.2917707667356	TCGA-X7-A8M7-01A-11R-A42C-07	expression	TCGA-THYM
29.7879655589657	-26.6830169081517	TCGA-3G-AB0O-01A-22R-A42C-07	expression	TCGA-THYM
33.3869232656529	-24.6824265508733	TCGA-XU-A92Q-01A-11R-A42C-07	expression	TCGA-THYM
31.7311731267414	-28.4394977036893	TCGA-ZB-A96A-01A-11R-A42S-07	expression	TCGA-THYM
31.6133165246601	-28.1384842811875	TCGA-X7-A8DF-01A-11R-A42C-07	expression	TCGA-THYM
33.5051626811385	-23.1608061982561	TCGA-YT-A95D-01A-11R-A42C-07	expression	TCGA-THYM
-2.69729163169378	15.2402408208928	TCGA-ZC-AAA7-01A-11R-A42S-07	expression	TCGA-THYM
32.2651668377747	-23.8277652047152	TCGA-ZB-A963-01A-11R-A42S-07	expression	TCGA-THYM
32.5771401600052	-29.4451766164585	TCGA-4V-A9QW-01A-11R-A42C-07	expression	TCGA-THYM
30.4632688852273	-27.3077646071708	TCGA-3Q-A9WF-01A-11R-A42C-07	expression	TCGA-THYM
12.7659048197672	42.8542276098909	TCGA-DE-A69J-01A-21R-A39I-07	expression	TCGA-THCA
5.97867357576655	42.9758745863808	TCGA-BJ-A45J-01A-11R-A23W-07	expression	TCGA-THCA
11.6883134618079	38.4004266535129	TCGA-4C-A93U-01A-11R-A39I-07	expression	TCGA-THCA
6.02622498055364	38.7416353465935	TCGA-DJ-A3UW-01A-11R-A22L-07	expression	TCGA-THCA
5.60407890155266	39.1528190116602	TCGA-E8-A419-01A-11R-A23N-07	expression	TCGA-THCA
3.30008850737227	42.4972347545567	TCGA-E8-A3X7-01A-11R-A22U-07	expression	TCGA-THCA
2.92377868554551	46.2807475406688	TCGA-FK-A4UB-01A-11R-A250-07	expression	TCGA-THCA
7.0336724622449	42.9860907289313	TCGA-DJ-A4UW-01A-11R-A250-07	expression	TCGA-THCA
11.9797452737683	42.2164862499795	TCGA-EM-A1CU-01A-11R-A13Y-07	expression	TCGA-THCA
