Dim1	Dim2	id	tsne
31.189495491096	12.1394400355335	TCGA-DK-A1A7-01A-11R-A13Y-07	indegree
28.3556080048546	12.9141775965146	TCGA-GU-A42P-01A-11R-A23W-07	indegree
28.3603361280997	-3.04284200885255	TCGA-4Z-AA82-01A-11R-A39I-07	indegree
27.3562928688838	-4.60089436115133	TCGA-CU-A0YN-01A-21R-A10U-07	indegree
3.9040735928597	-14.683492290316	TCGA-XF-AAME-01A-12R-A42T-07	indegree
29.4115668595405	9.90994645257942	TCGA-KQ-A41P-01A-12R-A33J-07	indegree
29.8202214809773	12.514908773691	TCGA-BT-A3PH-01A-11R-A220-07	indegree
15.0353379891197	-1.19043790513339	TCGA-K4-A5RJ-01A-11R-A28M-07	indegree
22.1924898613862	7.47565636987837	TCGA-FD-A5BT-01A-11R-A26T-07	indegree
12.2511616116597	3.37429989588277	TCGA-E7-A677-01A-11R-A30C-07	indegree
6.21534890001195	4.4550716763372	TCGA-FJ-A3Z7-01A-12R-A23N-07	indegree
29.1684423919957	4.68133990589013	TCGA-XF-A9SY-01A-21R-A42T-07	indegree
11.0904786042186	5.91179576346531	TCGA-UY-A9PF-01A-11R-A38B-07	indegree
-7.78480035951521	11.8183703420387	TCGA-4Z-AA7N-01A-11R-A39I-07	indegree
28.5357616484041	10.1610442285976	TCGA-FD-A43N-01A-11R-A23W-07	indegree
28.7437773600454	14.0371170044653	TCGA-XF-A8HG-01A-11R-A36F-07	indegree
11.4960575490312	5.16452738783352	TCGA-ZF-A9R3-01A-11R-A38B-07	indegree
30.6139712027742	16.6547476255197	TCGA-YF-AA3L-01A-11R-A38B-07	indegree
1.25211963629575	-5.5587202742745	TCGA-G2-A2EF-01A-12R-A18C-07	indegree
6.77499003215345	-15.7425837399459	TCGA-FD-A3B7-01A-31R-A20F-07	indegree
1.47157914314014	-1.71718501966122	TCGA-XF-A9SL-01A-11R-A39I-07	indegree
11.5699276899533	6.80091452326329	TCGA-FD-A43P-01A-31R-A23W-07	indegree
28.6886666964195	13.9165645684416	TCGA-4Z-AA7S-01A-11R-A39I-07	indegree
31.2131961764791	4.5543599052075	TCGA-GC-A6I1-01A-12R-A31N-07	indegree
28.7348164816	11.5272585061898	TCGA-YF-AA3M-01A-11R-A42T-07	indegree
29.9914415117076	4.78861852446291	TCGA-UY-A9PB-01A-11R-A38B-07	indegree
30.0046420348359	13.5124690126923	TCGA-XF-A8HC-01A-11R-A36F-07	indegree
-4.72244294104033	4.43813196784382	TCGA-FD-A3SQ-01A-21R-A22U-07	indegree
25.5208789803357	8.96114581880382	TCGA-UY-A8OD-01A-11R-A36F-07	indegree
4.51020282909051	-14.6640805531281	TCGA-DK-A2I4-01A-11R-A21D-07	indegree
11.872905882472	4.19296698732048	TCGA-FD-A6TI-01A-11R-A32O-07	indegree
8.40476158944556	-3.6262072657734	TCGA-ZF-A9RE-01A-11R-A38B-07	indegree
27.9143748085949	7.12305198201294	TCGA-FD-A6TH-01A-11R-A32O-07	indegree
26.4071599004238	7.19876502547391	TCGA-XF-A9SJ-01A-11R-A39I-07	indegree
29.0827665526002	13.3192886287906	TCGA-4Z-AA7M-01A-11R-A39I-07	indegree
-16.9945346672521	-6.39821272311461	TCGA-BL-A5ZZ-01A-31R-A30C-07	indegree
12.0900310011046	3.85351915874937	TCGA-CF-A9FM-01A-11R-A38B-07	indegree
4.46084693240338	-14.612749175145	TCGA-GV-A3QG-01A-11R-A220-07	indegree
9.26808292475053	-18.3940778351254	TCGA-HQ-A5NE-01A-12R-A28M-07	indegree
0.706905195010295	-1.4556885753997	TCGA-BT-A20R-01A-12R-A16R-07	indegree
-24.6769379933418	11.8712534190362	TCGA-HQ-A2OF-01A-11R-A26T-07	indegree
28.3333734719381	9.46591566343878	TCGA-BT-A2LB-01A-11R-A18C-07	indegree
40.6747054534539	6.80783744408368	TCGA-PQ-A6FN-01A-11R-A31N-07	indegree
0.595693022004457	-1.76712863306481	TCGA-XF-AAN7-01A-11R-A42T-07	indegree
26.3613218830862	9.89985928168122	TCGA-FD-A5BR-01A-11R-A26T-07	indegree
35.8890422792271	-5.297224072499	TCGA-FD-A43Y-01A-21R-A26T-07	indegree
49.3621989588545	-15.3271319454943	TCGA-DK-AA6T-01A-11R-A39I-07	indegree
28.5485133406384	15.4452856639916	TCGA-CF-A9FH-01A-11R-A38B-07	indegree
30.5828048665544	4.90142504955164	TCGA-E7-A7DV-01A-11R-A33J-07	indegree
27.7287927535804	-3.80917562629349	TCGA-GC-A3RC-01A-11R-A22U-07	indegree
25.2101197079301	14.3655480565802	TCGA-E5-A4TZ-01A-11R-A31N-07	indegree
17.2044187470945	-4.3310147666405	TCGA-G2-AA3C-01A-21R-A39I-07	indegree
32.3114555435838	13.3736655315433	TCGA-UY-A78O-01A-12R-A33J-07	indegree
